"No.","Time","Source","Destination","Protocol","Length","srcport","dstport"
"337","12:37:09.380376","192.168.1.102","125.120.144.195","UDP","44","25165","5157"
"338","12:37:09.380427","192.168.1.102","222.216.32.8","UDP","44","25165","7124"
"339","12:37:09.440870","192.168.1.102","111.122.110.131","UDP","1482","14786","54321"
"340","12:37:09.468546","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"341","12:37:09.468546","125.120.11.241","192.168.1.102","ICMP","72","25165","6652"
"342","12:37:09.502935","192.168.1.102","111.122.110.131","UDP","1481","14786","54321"
"343","12:37:09.559454","111.122.110.131","192.168.1.102","UDP","89","54321","14786"
"344","12:37:09.559559","192.168.1.102","111.122.110.131","UDP","112","14786","54321"
"345","12:37:09.565996","192.168.1.102","111.122.110.131","UDP","1474","14786","54321"
"346","12:37:09.598994","192.168.1.102","203.142.76.194","UDP","62","43759","21341"
"347","12:37:09.630043","192.168.1.102","111.122.110.131","UDP","1480","14786","54321"
"348","12:37:09.685201","111.122.110.131","192.168.1.102","UDP","90","54321","14786"
"349","12:37:09.685295","192.168.1.102","111.122.110.131","UDP","102","14786","54321"
"350","12:37:09.691050","192.168.1.102","111.122.110.131","UDP","1475","14786","54321"
"351","12:37:09.735341","111.122.110.131","192.168.1.102","UDP","89","54321","14786"
"352","12:37:09.754109","192.168.1.102","111.122.110.131","UDP","1480","14786","54321"
"353","12:37:09.816145","192.168.1.102","111.122.110.131","UDP","1480","14786","54321"
"354","12:37:09.840080","111.122.110.131","192.168.1.102","UDP","90","54321","14786"
"355","12:37:09.840185","192.168.1.102","111.122.110.131","UDP","95","14786","54321"
"356","12:37:09.878268","192.168.1.102","111.122.110.131","UDP","1479","14786","54321"
"357","12:37:09.895038","203.142.76.194","192.168.1.102","ICMP","90","43759","21341"
"358","12:37:09.915949","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"359","12:37:09.942303","192.168.1.102","111.122.110.131","UDP","1481","14786","54321"
"360","12:37:09.965743","61.159.70.106","192.168.1.102","UDP","88","38696","14786"
"361","12:37:09.974269","192.168.1.102","193.138.221.213","TCP","66","52104","4242"
"362","12:37:10.004356","192.168.1.102","111.122.110.131","UDP","1481","14786","54321"
"363","12:37:10.035331","111.122.110.131","192.168.1.102","UDP","91","54321","14786"
"364","12:37:10.035430","192.168.1.102","111.122.110.131","UDP","109","14786","54321"
"365","12:37:10.047333","192.168.1.102","117.195.95.167","TCP","54","51933","24268"
"366","12:37:10.066398","192.168.1.102","111.122.110.131","UDP","628","14786","54321"
"367","12:37:10.066483","192.168.1.102","61.159.70.106","UDP","931","14786","38696"
"368","12:37:10.105498","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"369","12:37:10.105498","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"370","12:37:10.130382","192.168.1.102","61.159.70.106","UDP","1482","14786","38696"
"371","12:37:10.147119","111.122.110.131","192.168.1.102","UDP","88","54321","14786"
"372","12:37:10.192528","192.168.1.102","61.159.70.106","UDP","1480","14786","38696"
"373","12:37:10.244522","111.122.110.131","192.168.1.102","UDP","88","54321","14786"
"374","12:37:10.252559","192.168.1.102","61.159.70.106","UDP","1480","14786","38696"
"375","12:37:10.274270","192.168.1.102","113.140.11.1","ICMP","74","",""
"376","12:37:10.312139","113.140.11.1","192.168.1.102","ICMP","74","",""
"377","12:37:10.316613","192.168.1.102","61.159.70.106","UDP","1481","14786","38696"
"378","12:37:10.349404","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"379","12:37:10.349517","192.168.1.102","61.159.70.106","UDP","101","14786","38696"
"380","12:37:10.377676","192.168.1.102","61.159.70.106","UDP","1480","14786","38696"
"381","12:37:10.377876","192.168.1.102","123.112.80.175","UDP","44","25165","6264"
"382","12:37:10.377942","192.168.1.102","88.243.81.168","eDonkey","69","25165","4672"
"383","12:37:10.377997","192.168.1.102","61.55.208.30","eDonkey","44","25165","4672"
"384","12:37:10.378050","192.168.1.102","124.130.33.240","UDP","44","25165","5156"
"385","12:37:10.378102","192.168.1.102","80.48.112.147","UDP","44","25165","20407"
"386","12:37:10.378153","192.168.1.102","219.84.3.85","eDonkey","44","25165","4672"
"387","12:37:10.378205","192.168.1.102","81.190.150.114","eDonkey","44","25165","4672"
"388","12:37:10.378256","192.168.1.102","24.184.27.84","UDP","44","25165","5155"
"389","12:37:10.441691","192.168.1.102","61.159.70.106","UDP","1481","14786","38696"
"390","12:37:10.505638","192.168.1.102","46.152.55.8","TCP","54","51929","63211"
"391","12:37:10.505763","192.168.1.102","61.159.70.106","UDP","1481","14786","38696"
"392","12:37:10.554698","192.168.1.102","201.92.24.41","TCP","590","52094","60897"
"393","12:37:10.568771","192.168.1.102","61.159.70.106","UDP","1480","14786","38696"
"394","12:37:10.628807","192.168.1.102","61.159.70.106","UDP","1482","14786","38696"
"395","12:37:10.689883","192.168.1.102","111.122.110.131","UDP","627","14786","54321"
"396","12:37:10.691873","192.168.1.102","61.159.70.106","UDP","1480","14786","38696"
"397","12:37:10.733202","111.122.110.131","192.168.1.102","UDP","143","54321","14786"
"398","12:37:10.754919","192.168.1.102","61.159.70.106","UDP","1480","14786","38696"
"399","12:37:10.755009","192.168.1.102","111.122.110.131","UDP","880","14786","54321"
"400","12:37:10.800068","61.159.70.106","192.168.1.102","UDP","92","38696","14786"
"401","12:37:10.800166","192.168.1.102","61.159.70.106","UDP","1480","14786","38696"
"402","12:37:10.800223","192.168.1.102","61.159.70.106","UDP","140","14786","38696"
"403","12:37:10.800252","192.168.1.102","61.159.70.106","UDP","312","14786","38696"
"404","12:37:10.814960","192.168.1.102","111.122.110.131","UDP","1479","14786","54321"
"405","12:37:10.822168","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"406","12:37:10.822169","61.159.70.106","192.168.1.102","UDP","92","38696","14786"
"407","12:37:10.822169","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"408","12:37:10.822169","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"409","12:37:10.822169","111.122.110.131","192.168.1.102","UDP","89","54321","14786"
"410","12:37:10.822290","192.168.1.102","61.159.70.106","UDP","1481","14786","38696"
"411","12:37:10.822363","192.168.1.102","111.122.110.131","UDP","242","14786","54321"
"412","12:37:10.880009","192.168.1.102","111.122.110.131","UDP","1479","14786","54321"
"413","12:37:10.917977","192.168.1.102","196.64.113.192","TCP","54","51818","22150"
"414","12:37:10.938970","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"415","12:37:10.941075","192.168.1.102","111.122.110.131","UDP","1482","14786","54321"
"416","12:37:10.960058","111.122.110.131","192.168.1.102","UDP","91","54321","14786"
"417","12:37:10.960167","192.168.1.102","111.122.110.131","UDP","420","14786","54321"
"418","12:37:11.003461","192.168.1.102","111.122.110.131","UDP","1482","14786","54321"
"419","12:37:11.012033","61.159.70.106","192.168.1.102","UDP","92","38696","14786"
"420","12:37:11.064235","111.122.110.131","192.168.1.102","UDP","90","54321","14786"
"421","12:37:11.064344","192.168.1.102","111.122.110.131","UDP","267","14786","54321"
"422","12:37:11.067523","192.168.1.102","111.122.110.131","UDP","1481","14786","54321"
"423","12:37:11.094308","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"424","12:37:11.094310","61.159.70.106","192.168.1.102","UDP","93","38696","14786"
"425","12:37:11.094433","192.168.1.102","61.159.70.106","UDP","1480","14786","38696"
"426","12:37:11.127562","192.168.1.102","111.122.110.131","UDP","1481","14786","54321"
"427","12:37:11.134280","61.159.70.106","192.168.1.102","UDP","93","38696","14786"
"428","12:37:11.138184","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"429","12:37:11.138184","61.159.70.106","192.168.1.102","UDP","93","38696","14786"
"430","12:37:11.178073","111.122.110.131","192.168.1.102","UDP","88","54321","14786"
"431","12:37:11.178181","192.168.1.102","111.122.110.131","UDP","422","14786","54321"
"432","12:37:11.190591","192.168.1.102","111.122.110.131","UDP","1481","14786","54321"
"433","12:37:11.252678","192.168.1.102","111.122.110.131","UDP","1481","14786","54321"
"434","12:37:11.272447","111.122.110.131","192.168.1.102","UDP","91","54321","14786"
"435","12:37:11.272535","192.168.1.102","111.122.110.131","UDP","421","14786","54321"
"436","12:37:11.284609","192.168.1.102","113.140.11.1","ICMP","74","",""
"437","12:37:11.318632","192.168.1.102","111.122.110.131","UDP","1482","14786","54321"
"438","12:37:11.321853","192.168.1.102","105.105.63.9","TCP","66","52110","15255"
"439","12:37:11.321966","192.168.1.102","173.239.197.94","UDP","62","43759","22030"
"440","12:37:11.322077","192.168.1.102","173.239.197.94","TCP","66","52111","22030"
"441","12:37:11.322139","192.168.1.102","157.50.8.7","UDP","62","43759","59764"
"442","12:37:11.322245","192.168.1.102","157.50.8.7","TCP","66","52112","59764"
"443","12:37:11.324688","192.168.1.102","188.162.193.194","TCP","66","52096","64667"
"444","12:37:11.332163","111.122.110.131","192.168.1.102","UDP","89","54321","14786"
"445","12:37:11.332164","113.140.11.1","192.168.1.102","ICMP","74","",""
"446","12:37:11.332274","192.168.1.102","111.122.110.131","UDP","241","14786","54321"
"447","12:37:11.368805","111.122.110.131","192.168.1.102","UDP","89","54321","14786"
"448","12:37:11.377722","192.168.1.102","111.122.110.131","UDP","1479","14786","54321"
"449","12:37:11.379636","192.168.1.102","58.41.91.110","UDP","44","25165","7560"
"450","12:37:11.379734","192.168.1.102","222.95.243.119","UDP","44","25165","4177"
"451","12:37:11.379780","192.168.1.102","116.252.209.166","UDP","44","25165","4177"
"452","12:37:11.379834","192.168.1.102","122.116.232.219","eDonkey","44","25165","4672"
"453","12:37:11.379891","192.168.1.102","220.179.208.187","UDP","44","25165","6264"
"454","12:37:11.379931","192.168.1.102","220.133.56.174","eDonkey","44","25165","4672"
"455","12:37:11.379981","192.168.1.102","90.207.101.185","UDP","44","25165","4170"
"456","12:37:11.380032","192.168.1.102","123.191.15.67","UDP","44","25165","6656"
"457","12:37:11.401721","192.168.1.102","220.181.111.188","TCP","54","52079","443"
"458","12:37:11.440803","192.168.1.102","111.122.110.131","UDP","278","14786","54321"
"459","12:37:11.440884","192.168.1.102","61.159.70.106","UDP","1318","14786","38696"
"460","12:37:11.472597","111.122.110.131","192.168.1.102","UDP","90","54321","14786"
"461","12:37:11.504830","192.168.1.102","61.159.70.106","UDP","1348","14786","38696"
"462","12:37:11.516883","111.122.110.131","192.168.1.102","UDP","90","54321","14786"
"463","12:37:11.566899","192.168.1.102","61.159.70.106","UDP","1329","14786","38696"
"464","12:37:11.596271","220.133.56.174","192.168.1.102","ICMP","72","25165","4672"
"465","12:37:11.596271","111.122.110.131","192.168.1.102","UDP","91","54321","14786"
"466","12:37:11.596272","111.122.110.131","192.168.1.102","UDP","141","54321","14786"
"467","12:37:11.596402","192.168.1.102","111.122.110.131","UDP","91","14786","54321"
"468","12:37:11.630897","192.168.1.102","61.159.70.106","UDP","1347","14786","38696"
"469","12:37:11.634913","192.168.1.102","188.162.193.194","UDP","62","43759","64667"
"470","12:37:11.636403","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"471","12:37:11.636403","61.159.70.106","192.168.1.102","UDP","140","38696","14786"
"472","12:37:11.692015","192.168.1.102","61.159.70.106","UDP","1328","14786","38696"
"473","12:37:11.755064","192.168.1.102","61.159.70.106","UDP","1349","14786","38696"
"474","12:37:11.808072","192.168.1.102","220.181.111.188","TCP","54","52097","443"
"475","12:37:11.818033","192.168.1.102","61.159.70.106","UDP","1328","14786","38696"
"476","12:37:11.880142","192.168.1.102","61.159.70.106","UDP","1347","14786","38696"
"477","12:37:11.940214","192.168.1.102","61.159.70.106","UDP","1330","14786","38696"
"478","12:37:11.942191","192.168.1.102","46.152.55.8","TCP","54","52085","63211"
"479","12:37:11.982439","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"480","12:37:11.982746","61.159.70.106","192.168.1.102","UDP","142","38696","14786"
"481","12:37:11.982746","61.159.70.106","192.168.1.102","UDP","143","38696","14786"
"482","12:37:11.982793","192.168.1.102","61.159.70.106","UDP","90","14786","38696"
"483","12:37:11.982861","192.168.1.102","61.159.70.106","UDP","88","14786","38696"
"484","12:37:12.003234","192.168.1.102","61.159.70.106","UDP","1349","14786","38696"
"485","12:37:12.066273","192.168.1.102","61.159.70.106","UDP","1329","14786","38696"
"486","12:37:12.074530","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"487","12:37:12.128320","192.168.1.102","61.159.70.106","UDP","1347","14786","38696"
"488","12:37:12.183495","192.168.1.102","121.9.209.143","UDP","196","14786","8000"
"489","12:37:12.183587","192.168.1.102","150.138.215.179","UDP","98","14786","8000"
"490","12:37:12.191370","192.168.1.102","61.159.70.106","UDP","1329","14786","38696"
"491","12:37:12.252395","192.168.1.102","61.159.70.106","UDP","250","14786","38696"
"492","12:37:12.252492","192.168.1.102","111.122.110.131","UDP","1187","14786","54321"
"493","12:37:12.260317","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"494","12:37:12.260317","61.159.70.106","192.168.1.102","UDP","141","38696","14786"
"495","12:37:12.260423","192.168.1.102","61.159.70.106","UDP","88","14786","38696"
"496","12:37:12.268347","IntelCor_66:84:ce","Tp-LinkT_49:51:da","ARP","42","",""
"497","12:37:12.274303","192.168.1.102","113.140.11.1","ICMP","74","",""
"498","12:37:12.278109","150.138.215.179","192.168.1.102","UDP","67","8000","14786"
"499","12:37:12.279499","Tp-LinkT_49:51:da","IntelCor_66:84:ce","ARP","42","",""
"500","12:37:12.305348","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"501","12:37:12.305349","113.140.11.1","192.168.1.102","ICMP","74","",""
"502","12:37:12.310428","192.168.1.102","84.23.62.139","TCP","66","52107","64446"
"503","12:37:12.310428","192.168.1.102","39.59.132.227","TCP","66","52109","21418"
"504","12:37:12.311451","192.168.1.102","86.98.10.82","TCP","66","52108","6890"
"505","12:37:12.317510","192.168.1.102","111.122.110.131","UDP","1327","14786","54321"
"506","12:37:12.378484","192.168.1.102","111.122.110.131","UDP","1349","14786","54321"
"507","12:37:12.378681","192.168.1.102","84.94.2.42","eDonkey","44","25165","4672"
"508","12:37:12.378746","192.168.1.102","213.238.111.142","eDonkey","44","25165","4672"
"509","12:37:12.378800","192.168.1.102","62.30.117.78","eDonkey","44","25165","4672"
"510","12:37:12.378852","192.168.1.102","61.146.6.64","UDP","44","25165","4675"
"511","12:37:12.378903","192.168.1.102","218.169.114.155","UDP","44","25165","7967"
"512","12:37:12.378957","192.168.1.102","218.242.149.4","UDP","44","25165","4176"
"513","12:37:12.379012","192.168.1.102","218.163.218.120","eDonkey","69","25165","4672"
"514","12:37:12.379062","192.168.1.102","124.10.80.81","eDonkey","44","25165","4672"
"515","12:37:12.434173","192.168.1.102","220.181.111.188","TCP","66","52113","443"
"516","12:37:12.440548","192.168.1.102","111.122.110.131","UDP","1481","14786","54321"
"517","12:37:12.496487","111.122.110.131","192.168.1.102","UDP","89","54321","14786"
"518","12:37:12.496488","220.181.111.188","192.168.1.102","TCP","66","443","52113"
"519","12:37:12.496580","192.168.1.102","220.181.111.188","TCP","54","52113","443"
"520","12:37:12.496593","192.168.1.102","111.122.110.131","UDP","373","14786","54321"
"521","12:37:12.496685","192.168.1.102","220.181.111.188","TCP","54","52113","443"
"522","12:37:12.504603","192.168.1.102","111.122.110.131","UDP","1479","14786","54321"
"523","12:37:12.566666","192.168.1.102","111.122.110.131","UDP","1481","14786","54321"
"524","12:37:12.583673","111.122.110.131","192.168.1.102","UDP","90","54321","14786"
"525","12:37:12.583758","192.168.1.102","111.122.110.131","UDP","690","14786","54321"
"526","12:37:12.628732","192.168.1.102","111.122.110.131","UDP","1480","14786","54321"
"527","12:37:12.633711","192.168.1.102","39.59.132.227","UDP","62","43759","21418"
"528","12:37:12.633783","192.168.1.102","86.98.10.82","UDP","62","43759","6890"
"529","12:37:12.692769","192.168.1.102","111.122.110.131","UDP","1480","14786","54321"
"530","12:37:12.697523","61.159.70.106","192.168.1.102","UDP","88","38696","14786"
"531","12:37:12.697523","61.159.70.106","192.168.1.102","UDP","140","38696","14786"
"532","12:37:12.730493","111.122.110.131","192.168.1.102","UDP","88","54321","14786"
"533","12:37:12.730602","192.168.1.102","111.122.110.131","UDP","689","14786","54321"
"534","12:37:12.754774","192.168.1.102","111.122.110.131","UDP","1482","14786","54321"
"535","12:37:12.759803","192.168.1.102","61.159.70.106","UDP","89","14786","38696"
"536","12:37:12.796805","192.168.1.102","220.181.111.188","TCP","54","52113","443"
